TicketNumber,UserID,Satisfaction,UserOrigin
2102,797fea6f-3233-43e7-8f2c-172ba6a53499,8,Processo de compras e suprimentos
2103,97bbc8a2-de96-447d-b5bd-8a22ad2c5bb7,10,Gente e Gestão
2105,f84ffe80-69cf-45eb-a847-c45cc191b8c8,9,Gente e Gestão
2106,677d76d7-51e9-46b6-92f1-44b8332aba83,10,Assuntos de TI
2110,6638eb0e-ecb2-4304-a1c4-c5b7f2a181e6,4,
2111,58607354-797b-4d3f-9e2b-fa01f4843ed3,2,
2114,f8d1c7ba-98cb-4be9-b41f-0ff4de1a287d,9,Suprimentos
2115,749e06fb-6ca3-4d2c-b5cb-2c124791aede,9,Suprimentos
2116,dfe4ad69-ade5-49da-85be-20ad1869bbc6,10,Logistica
2117,66efe7fd-d0d3-461d-b71a-3823b1b5ea12,10,Logistica
2118,dc2fef56-657f-43e9-b900-653949176255,10,TI
2119,1a4fbc5e-0b0e-4555-9e71-3d3c166be7f6,10,TI
2120,d7fd616a-b77f-46ea-bc6f-de97c355e4b0,10,TI
2121,94cb8ecc-4f9c-4746-9d60-1a2bf25ecf71,10,TI
2122,87d1a8ff-dfba-4bfd-87d3-7facc5209259,10,TI
2123,f616e5b2-7515-40ff-94f6-8f9f168eea83,10,TI
2126,f4def740-ad0e-4a07-8215-8637a7a3ac46,10,Suprimentos
2129,d9ca21d5-8d37-4ae0-8b42-ae31b34f0394,10,Frota Leve
2130,4fe82df6-c259-4654-872c-f3e357702ac2,10,Frota Leve
2131,4ae8b3fe-dd79-4133-9fdc-0aa1b3296aba,10,"Cadastro de fornecedores, materiais ou serviço"
2132,c54a71ab-2ad7-4805-abdb-81e5a0ed5d92,10,"Cadastro de fornecedores, materiais ou serviço"
2133,492935eb-a97f-47c1-b5e8-fc0704a95975,10,TI
2134,2e5ecdeb-ae38-40c9-b7ae-142d77ec7726,10,TI
2135,232d1e8a-af2a-4ad8-acf8-25adc045e7b1,10,Financeiro
2136,9b88b864-48ae-499c-966b-02a0da705745,10,Frota Leve
2139,8989bc9e-71c3-4421-8522-a83b046e3bb9,10,Suprimentos
2140,d2e8466b-4c8d-4ac6-82c4-28a96d8162e5,10,Suprimentos
2141,5e636cec-3e00-4adb-aaac-bc4627c83668,10,
2142,1d830ac8-35ac-4d3d-ab81-32f8e5728b29,10,
2144,7ec921e7-cf04-4587-a1ff-3f0c15bdb8ca,10,Frota Leve
2145,73a7e9cd-064a-48ac-9cc3-2b6533ef7617,10,Frota Leve
2146,ba8b1b9e-6852-443b-bfca-15fb8a02b744,8,TI
2147,2ceabd63-ba77-4134-8c29-dff1fdfe92c9,8,TI
2148,81bcda34-3ad6-43e6-a8d0-6c7160bacad0,10,TI
2149,ae528158-f679-49e2-91b9-d59e5b56a3d0,10,TI
2150,2b4ad456-b8f2-4f4b-8d45-6a19f757392c,10,Gente e Gestão
2152,9b2b9828-27e8-4ba1-923b-f5062391a55d,9,Logistica
2153,a25a6d04-27ff-47a6-89b9-c744728253d2,9,Logistica
2154,ef87d064-3853-44a9-8bf6-26a88242962d,9,TI
2155,184e77de-b3ca-4f0a-82ac-c89560e7eb00,9,TI
2157,43ecdb72-1c96-4f6f-9ecd-61f7461a08a5,10,Pagamentos à fornecedores
2158,55a8eef6-1b78-48f4-b93a-7feae66200bb,10,TI
2159,baf04446-e5a2-485a-97f0-2c8b13fe8530,10,TI
2160,25e0da45-2837-41f3-a7b7-7e56c5f4fa19,10,Frota Leve
2161,17d656dd-7269-412a-adda-4534e94dea37,10,Frota Leve
2162,29414380-6916-4721-932c-c12f5b10e5f9,10,Financeiro
2163,3cad7b0f-56d1-4568-88f3-251c03178f79,10,Financeiro
2164,b4734fda-7d70-4441-a6c3-4dd2396c8c28,9,TI
2165,2ae08916-2917-4cec-8e12-f207afe7ba53,9,TI
2170,d4c8bd7e-c293-4e62-9866-b509eca21072,10,Logistica
2171,e88e4564-206f-4bc9-8a16-c3a4d7eadb1a,10,Logistica
2173,502dceb1-1185-4fdb-aecd-5b57ced7ec45,10,TI
2174,0a7c25de-7438-4187-aafb-bb666555891b,10,TI
2175,4ce2313d-4e04-4cb1-a6ac-e364430109fc,10,TI
2176,1e3db466-8be8-4a5c-a90c-8312cde3f91d,10,Gente e Gestão
2177,a2fff321-de96-4ad6-b9d6-fb922f404bc6,10,TI
2178,3cccec84-da2e-47fa-8ce3-aa4e85cd7dce,10,TI
2179,8ae55d47-7cf2-4d1b-afe9-b35b4835ea0f,10,TI
2183,70f018a8-249f-4454-83d5-05d05fbca0ba,10,Logistica
2184,71daf82b-4c40-4661-9987-ea7b00d4ea61,10,Logistica
2185,d8be3d7c-8d81-47cc-bb29-e62dc44cf510,10,TI
2186,41ecf446-04d9-45d3-9b9c-a2a1ec15258f,10,TI
2187,fedcbd2a-3afc-4838-a5e9-78e4b0ea9799,10,Financeiro
2188,43909691-74c8-485f-93a2-cae584bd7636,10,Financeiro
2189,1e2ccc06-a03e-4580-b4d7-6e80f44bc3ae,10,TI
2190,841dea9c-a490-4901-a8e0-55ea4e3db055,10,TI
2192,716469b1-0b90-4032-b32b-4d855ee40852,10,Financeiro
2193,13d12ca4-80ee-4ece-9e4e-70fb0d78b473,10,Frota Leve
2194,a8161e2f-d61d-4664-93dd-3d06d3c3c644,5,Gente e gestao
2195,a0f6800d-db01-438f-8a6c-ef9550124c52,8,Input inesperado
2200,446c917d-ee5d-4471-8874-5a4fd281fb14,0,TI
2203,10d44a3c-0f9e-4911-9ca6-93d01681221c,10,TI
2204,a66bced1-46fa-4a2d-a6cc-3c9ba214ecd3,10,Suprimentos
2208,6d689f7b-6579-472e-97d8-c31f423000f2,7,Gente e gestao
2209,1658e685-2b7d-4dc9-9081-f25effb6bc77,10,TI
2210,411d26f8-36ac-4036-a8b4-0f4cc56cab1b,9,Gente e gestao
2211,4e15a391-2f3e-4f0f-b2a0-8af378254930,10,Logistica
2212,c9924ef4-8cdd-4e21-aa0b-7e26ffb9b418,10,TI
2215,9dc16d7c-6d48-401a-8528-11cdbdf90d0e,10,Cadastros
2217,09fe9664-c9bf-4a9c-8a18-0c80cd18b955,10,Gente e gestao
2218,d7adabb7-64bb-4ea8-82d1-27f99e556ea7,10,"Cadastro de fornecedores, materiais ou serviços"
2220,b8a8bc9d-2cb0-4b6d-9ae7-aa1d7df6e5ea,9,TI
2221,acdb5948-5da3-4bf9-a3b8-12d634d74f7c,10,Suprimentos
2227,a659d6a2-da15-43ff-8265-520433dd2a0a,10,TI
2230,5b000980-f27d-4927-aaba-4deaa8b29a30,9,TI
2236,849a8046-1eb3-415e-b72c-9de46cd83d80,10,TI
2238,9d9002d4-2a5e-40ac-ac84-f50b4b0fda68,10,TI
2240,15a4190d-955c-4fc7-b8f5-306fe0c66790,8,Cadastros
2241,f2e1bcd2-a636-4b6f-b858-4c668372173d,10,TI
2242,371fb089-d854-4678-a28f-858f01858c05,10,TI
2245,0cabd65c-ab47-435d-8d32-dbc8346a5816,8,Gente e gestao
2250,e515f8ba-ddf7-4d71-84b0-5ed523bc03cf,10,Frota Leve
2252,1e4e08c8-73d5-411c-91b5-6ba19ede9453,10,Gente e gestao
2254,92aeaab1-17c0-47d3-a5bf-23316deb7f4a,10,TI
2255,f3b2b735-51c7-4aa7-a364-d38ed6ef739e,10,Frota Leve
2257,e9ce7184-74e6-4ff5-a97f-feb4730b4a3c,10,TI
2259,8900d4c3-ad77-4b57-aafe-28d488449e40,10,Frota Leve
2262,a37a87e6-408c-4149-9a33-c224d3be016b,0,LGPD
2263,e55f61bb-1f83-451a-8064-fc921394abfd,10,Suprimentos
2268,2e352ac3-0abd-4c7b-85ff-a54da7a2f3be,10,Cadastros
2271,7f0615d3-b17f-4640-972f-b835c92fff57,10,Frota Leve
2274,f832fee4-d3b1-432d-8128-940d12d20a6e,10,Frota Leve
2276,79a47bc0-a2c2-4097-97b1-19ce16e4be1d,10,TI
2277,f9001dbe-e275-4ad7-a41d-3d93426e3b72,10,Gente e Gestão
2280,bb985c2d-528f-4ee7-8af0-fa242133e824,10,Frota Leve
2283,bc34a514-bb47-4a0d-b61f-657ed238dbf6,10,TI
2286,0f5d49d6-6d91-43c0-a789-a279da136d6c,8,Cadastros
2289,de7b21a9-b750-49ab-a63b-ecd2061493fc,10,TI
2292,148c8f3d-4654-4c5c-acc0-73356b982dce,10,Frota Leve
2295,9cc513f9-749a-48dd-921c-e3e9ea0f77f0,5,Financeiro
2296,cc3a944c-fe14-4605-9507-a19f1a098cdf,2,TI
2297,b96c1270-8fdc-4bf3-8403-ea9fee7b8ac7,10,Assuntos de TI
2300,7170624f-4b49-4668-a491-4a636a8b2cf3,10,Input inesperado
2301,8421c1e6-30d3-4c2f-9e9e-75c594754bce,10,Assuntos de TI
2303,99ae5055-c301-4289-84ea-0007ba433293,10,Gente e Gestão
2305,563762bf-be99-4f86-b961-6a2d318384e6,9,Gente e Gestão
2306,bacfce85-b3a0-48cd-bc2c-e7ee58c3a176,10,Gente e Gestão
2309,4e28f48a-1cc4-46fe-ab96-90c72be4d172,9,Gente e Gestão
2312,5394572b-ee17-4b31-8607-9497fdf22c3b,10,Gente e Gestão
2313,6b245077-2d30-43d3-a4d2-e390962ad62b,10,Assuntos de TI
2314,17ed2d10-7e8f-400d-a74c-9ea97cf719c7,8,Assuntos de TI
2316,9a8a1b51-efd5-42f0-a77a-77a9a9e42786,5,Assuntos de TI
2317,ef3fac9b-4335-48fb-ab3b-a89697b300cf,10,Gente e Gestão
2320,111df482-9471-4128-af43-fc8f634bc102,10,Assuntos de TI
2321,28cbf066-f05a-43b5-9009-a7df3cfbf45b,7,Logística
2322,781d5678-5f6d-4716-8284-876a20493b1c,10,Assuntos de TI
2326,2dbc757d-9345-4f41-a6c0-1186de9e2d01,10,Gente e Gestão
2328,ee0530cc-ad5a-44ef-b95c-7a1bc3ed8d41,10,Gente e Gestão
2329,ef2f50c1-419f-4cf1-8618-6670d902fd1d,9,Assuntos de TI
2331,395ee25f-6975-41e3-ace2-00a4cbbb0bf3,7,Assuntos de TI
2336,9fb374fa-1c14-4ca7-9ee2-26971c78e142,7,Assuntos de TI
2340,44f28712-bee4-41aa-8f39-bb9a9e953bc7,10,Gente e Gestão
2341,f9093e32-1598-4d1a-857d-20292ada0cca,10,Gente e Gestão
2347,55f4a4d0-fef4-46a5-9f01-7899cfaa9d52,0,Gente e Gestão
2348,0b78e76a-da6d-4acc-8538-69d547c5e502,8,
2351,d2afdcd4-f3ed-44a4-a64d-f60c64e239a4,9,Gente e Gestão
2354,ced8b6cc-44c5-4e5b-ae7a-ca2bff951711,5,Assuntos de TI
2356,79dc4281-63f2-4030-8432-9672abf40445,10,Gente e Gestão
2357,83e4a5f5-c44b-41e6-a044-b1da21ee3ad3,0,Assuntos de TI
2358,c43ed824-d6e5-4893-9bf3-c2ca336a6a79,10,Assuntos de TI
2359,eee3c0bb-21f4-49a5-a5f5-2b01425c3b90,5,Gente e Gestão
2361,97b4f99a-b1b3-468c-a28d-76a36a1f1327,5,Gente e Gestão
2365,c57f027e-dca8-4d65-9ec0-c6254e58b76c,0,Frota Leve
2366,54230010-deb8-498f-b8b3-015aab9c2344,10,Gente e Gestão
2368,f5d16da6-f514-443f-829c-a2ca66f03d83,10,Gente e Gestão
2369,06ff9f22-492c-49be-9f97-058e6ed9d2b5,10,"Cadastro de fornecedores, materiais ou serviços"
2370,6375a811-7713-4591-bb87-a17f91d3af7c,2,Input inesperado
2373,70d47c3f-1a46-4b59-8ae4-6bf77380b2fe,0,
2374,e76b6c0d-f899-4e5d-9d0f-af2a2270cf35,10,Gente e Gestão
2375,784809de-e449-4563-a2da-b52ebef3bbd4,10,Gente e Gestão
2376,26a50b22-b69e-4d54-b6f5-84047bbdabca,9,Input inesperado
2379,293f93d3-e542-4847-ad4f-d1d938ad2b77,10,Financeiro
2380,6922a508-6e14-4e2d-920b-a76e97293101,10,Financeiro
2381,bf1a4668-6293-4c79-8c5f-946c35078ea5,10,Assuntos de TI
2382,e5b0abd2-176c-44a8-aead-6a0c46d1ac87,7,"Cadastro de fornecedores, materiais ou serviço"
2383,3dea4f1f-57be-4ca9-a12b-0d668e7faf67,7,"Cadastro de fornecedores, materiais ou serviço"
2384,058bc4f6-3cbe-4d8e-98fd-b08d1e7824f3,10,TI
2385,9e9b1c13-1dc3-449a-b701-a58e94ccaf39,10,TI
2386,36347abd-1ec3-4277-a823-476d1b5ec7d0,10,Suprimentos
2387,bbee2428-5ecd-4162-9ef7-d1ed82834c20,10,Suprimentos
2389,2f4cb108-bd3e-4039-a68a-8e263666c63b,10,Frota Leve
2390,d88c57ee-13d5-47ad-8c1d-a3f1ec67689f,10,Frota Leve
2392,bcb4b3b5-3804-431a-a73f-288a375141f8,10,Frota Leve
2393,d49e33f3-8ef6-433f-ab9b-9aa45c72096f,10,Frota Leve
2394,4420e82d-78e5-4f95-9ca6-abb069c8a4b2,10,Suprimentos
2395,4482be29-a702-4132-b951-f40354753ae5,10,Suprimentos
2396,5c904816-3bc9-407b-92c9-fca9050482d8,5,Gente e Gestão
2397,c94f7dbb-c1a5-4f44-af8d-cd3638190e8e,5,Gente e Gestão
2401,d7beb608-8110-4857-998c-ace623ac19be,9,TI
2402,023e0a6c-ba96-49a4-aeaf-59eabb665586,9,TI
2403,857eb493-c77c-4654-92f8-318a545dc8f8,4,
2404,ce651d48-ade3-4827-8dee-467bdfbfb1f9,9,Gente e Gestão
2405,73ea1af0-5c29-45ac-91a4-b66b8df8f2b1,10,TI
2406,9fbccdf1-9385-4490-a243-e1f703d95cf3,10,TI
2407,00297dd1-646c-4d0a-8d69-1fe6a93e99aa,10,TI
2408,1a15489b-61cd-413f-8eee-96f41cd58fd2,10,TI
2409,3ba94813-c0be-4c04-9952-0111bcba0bc1,9,TI
2410,2a2c17b2-6f7f-45da-a3b2-8e1bf798f833,9,TI
2411,1478bd7e-1a83-4b0f-8842-bc91374f33ba,0,Cadastros
2412,f198d1d4-5a75-45e7-b17d-7f9743533406,10,Suprimentos
2413,81c83a4d-b2d4-4965-8a16-fabf6a9ff573,10,Suprimentos
2414,67e7f347-6878-420a-a48c-052e737d8d3f,10,Financeiro
2415,0c9fa2da-aafe-4918-abb1-7d36c7efff1c,10,Financeiro
2416,b8ae4844-43a0-4afb-b192-dccf80d15d7a,10,TI
2417,9dcdfd2b-5215-4717-b981-81ccd2152002,10,TI
2418,9564aaf5-e6dd-406f-b3b7-c4aa8c3ca564,10,TI
2419,d5a7397b-80bd-41fd-b3e8-723b3bbe4c69,10,TI
2420,a0f30505-86b7-46c4-b50e-27314d90e13a,10,TI
2421,d84be1e9-830a-4494-98da-e04faf1ac695,10,TI
2422,d3982efc-8c6f-4c55-b1d5-5417a624f65b,10,Assuntos de TI
2423,cb10e8ff-4bdb-4261-a522-774acd731e7f,3,Suprimentos
2424,c40d2c09-d046-491a-ab19-e423386fd54f,3,Suprimentos
2425,40b5c7b1-74a2-473e-9d50-5c24c4fd9719,10,TI
2426,9831eb27-c2f9-4433-bb0e-9c85dde481ba,10,TI
2427,10bcc978-1b82-411d-aabc-39d216568a0a,8,Gente e Gestão
2428,63854731-2175-4d82-a2fc-a8c564b958ee,10,Suprimentos
2429,b6e70b05-3c1b-4afa-ad50-cb3655060278,10,Suprimentos
2430,b1bec413-b3e7-43d7-b5f9-e7c73bd2b042,10,TI
2431,452480f5-a350-4ebd-a06f-db0a5188789f,10,TI
2432,eb3ea47c-068e-4193-8b68-0a5220068fdf,10,Logistica
2433,af89760f-bd80-4e75-bcd3-b55a518da145,10,Logistica
2434,4d9b8526-ddf8-499c-bfe9-9a833f4e243b,10,Gente e gestao
2437,29a80e52-5e39-4dd9-b8fb-3941394d65d1,10,TI
2438,1b7b081b-c5a8-4008-84c3-bcaa3dcbe773,10,TI
2439,03083616-ee08-433f-ac11-cbf3a257c0af,10,Pagamentos à fornecedores
2440,cea04ed3-c7f9-468f-ba38-fa21cfee4581,10,TI
2441,b5c76790-4b17-4adc-8b1f-c25b4ba009ed,10,TI
2442,387702f1-7644-4518-b8ae-2888c5d168e4,10,Suprimentos
2443,779d8326-0712-4ef4-928c-3843be3b0316,10,Suprimentos
2444,b6ce2dea-a3e8-4fef-8a51-0ec9727e6a60,10,Suprimentos
2445,bb333b9e-2a02-46e2-a8f4-31c294be96d5,10,Suprimentos
2446,24978972-caf2-435b-90da-8fa6498ef846,10,Logistica
2447,cb6b0a85-00c9-4f2d-8716-868e31552da8,10,Logistica
2450,b6cdadc5-5859-492a-aedf-b3ed50b75b95,10,Financeiro
2452,b530e216-65de-4f23-badd-469800b3f581,10,TI
2453,b844a7a0-60c8-4cb9-aa14-3a0b50d00d69,10,TI
2455,90694fc6-a834-44ec-b559-4697a4ec3ca7,10,TI
2462,a8052275-cdbb-4375-91c5-7299614fe5c1,10,TI
2463,1cf24e3e-fd0a-4e9d-b6fd-06d044431951,10,"Cadastro de fornecedores, materiais ou serviços"
2464,2ee0744c-9d47-4a14-b2b9-7372d52b774e,10,"Cadastro de fornecedores, materiais ou serviços"
2465,904a8b49-8579-48ac-bf9f-2740f21a26df,10,Financeiro
2470,800b5cf7-7d75-4392-9b48-7a9514088609,10,Logistica
2471,6871d35a-da8a-40e4-a554-05937261d996,10,Financeiro
2472,a9bf4772-6305-488b-bbc9-f3771345629e,10,Suprimentos
2474,12927b95-1695-44a1-a76e-015774df9365,0,TI
2475,4cef2b8a-211f-4bb3-9362-9c4d470a3478,10,Assuntos de TI
2486,46ff3ef1-c36f-46a0-9dd5-6be4228467ca,3,TI
2488,a94de9db-48e1-4b05-9d5b-c033674181ab,10,Gente e Gestão
2494,1ec1e18f-4190-4fc0-a85f-f0a9e3d19efd,10,TI
2500,7aec5cda-4880-4c4d-96cf-95f6fa75a515,8,TI
2505,b69c897f-3547-4a74-9c15-a74a0515e8fc,5,TI
2510,1b8b30cf-880e-41a5-8bf6-750cecd42310,10,TI
2514,661ea012-5bb7-4b2f-bff5-5e4de9fc11b9,1,TI
2516,e4c6abbb-0a31-450c-a23b-472c32970fc3,8,TI
2520,569b3f3b-9cf1-4447-9445-68c8c1c15528,10,Gente e gestao
2521,0e39012c-6c36-40ed-8580-c0f2a7ebd6a8,10,Assuntos de TI
2526,a6cd5e12-01e0-4198-a2d0-041d217ea881,10,Suprimentos
2527,7ab9c896-8982-45c1-be6f-707946eae896,0,TI
2528,d303bd2a-41e4-4b8c-94cc-290d5555c6da,10,Financeiro
2530,53158531-f777-4c2d-bb61-88b6afa1252f,10,TI
2532,8c82b0bd-81ee-4d61-aab5-7f0659b9e141,10,Financeiro
2534,16b9fa08-f25c-44e4-934b-a47cb7760342,10,Financeiro
2536,87ac2cf8-79bd-434b-96b5-084d833d8f6c,10,Frota Leve
2538,499d7f52-fde7-4394-b1be-3cf5836f03b6,10,Suprimentos
2539,dd6b7406-8029-42b9-a090-842485ed01c8,10,Frota Leve
2542,7689d680-76a8-4d2f-b73a-a906b2cf52df,10,"Cadastro de fornecedores, materiais ou serviços"
2551,231ddcab-3e16-4623-9dad-565379b8dac8,10,"Cadastro de fornecedores, materiais ou serviços"
2552,2b291aa3-557d-4c87-ad25-86661c8dd1ea,9,Viagens e despesas corporativas
2553,123b85ab-1fdf-43d1-b9a8-4b86d5f68e25,10,Input inesperado
2555,7e66d9d5-9e0c-4cf8-a248-2150fff710d7,8,Assuntos de TI
2556,74dcbcb7-9157-4dda-a0f6-700d19ef465c,10,Input inesperado
2557,95abbb1b-bda9-4e0e-92fc-affc5fab0df1,8,Gente e Gestão
2558,8d4be0c2-0a7b-4177-9c57-4b12d9abb6ab,8,Gente e Gestão
2559,b58d07cb-fe97-40b3-912a-53bf9c4fc66b,10,Gente e Gestão
2561,8a7d1ee8-41a5-4f06-b833-aa868bac0eec,10,Gente e Gestão
2562,07630ac0-3171-4fb7-8cf9-185e05a580aa,10,Gente e Gestão
2563,5233c9ba-6a07-494c-9ad8-4875fb5881e5,10,Gente e Gestão
2564,84648987-4465-4936-90ec-be96bd14f92d,0,Gente e Gestão
2566,38f1bd46-ec7b-44ab-975b-674e67b42043,10,Gente e Gestão
2567,768996da-88b0-47bc-b53a-b649d41626bd,10,Gente e Gestão
2569,17c3e5a8-ae5f-4f8c-a381-3917a5f45be4,10,Assuntos de TI
2572,a884077b-4222-42fb-8d11-1ef015717929,10,Assuntos de TI
2573,d8479208-afa2-4ef8-9649-a6259f866d91,10,Gente e Gestão
2574,ea51b654-debe-41f3-a2e4-3a4800d8ae40,0,Assuntos de TI
2576,4522f435-5a8f-4e35-be93-e8871f07b3a9,10,Gente e Gestão
2577,64b67b15-f059-4465-adec-9e9abc9242e3,10,Gente e Gestão
2579,aea4b4a2-e9ab-4381-8f2f-284e70a97743,9,Processo de compras e suprimentos
2580,952b0648-f582-4041-a791-6de93e20a47a,10,Gente e Gestão
2581,6a89046b-ee40-4cb1-a3af-ac6b90a44617,10,Viagens e despesas corporativas
2582,6c0410d3-8e3b-4ee5-9597-495cbdb74e1b,7,Gente e Gestão
2583,9f5c5b58-e81c-413d-a506-a39e0cbacd18,10,Assuntos de TI
2584,d2db520b-df19-4203-8e1d-b9d73519a0d4,10,Assuntos de TI
2586,ccaa6863-f26d-462b-8206-7ef282d63ff0,10,Gente e Gestão
2587,9fe0c6fc-0f45-473c-b03b-467a4843515c,10,Gente e Gestão
2588,b7ffbe07-711c-481c-87b5-200578437da3,10,Gente e Gestão
2589,13b7f576-7790-4ace-89ad-0f6452517855,5,Assuntos de TI
2590,526828de-2731-4521-85c0-71770fd9bbd8,10,Frota Leve
2593,f7279c60-34a0-40eb-b601-0312f7eaa2cd,10,Assuntos de TI
2594,12db7df7-7d66-47c6-86f0-d3fbb8fd968a,9,Gente e Gestão
2595,acf97ef0-d801-4918-b64c-2863295a48f4,10,Assuntos de TI
2596,9ff65a56-e5d8-4c25-a03e-6a51ea148d9f,7,Gente e Gestão
2597,38f89c12-8ffe-453f-ace7-299c3e0e1dd1,10,
2611,f4e0dba1-52dd-4266-ba86-8d82d17d4637,10,Input inesperado
2613,2f7efb4f-7b11-4ef9-9697-ce3fc4e8a4dd,10,Gente e Gestão
2614,d3277e92-4189-449a-9bcd-9b1b6dbebcc5,10,
2615,5d6aeb19-730b-4939-b9f0-60e3c4e96ff9,9,Assuntos de TI
2617,0609d0e2-7834-4955-86a5-9fa899f54288,10,Frota Leve
2619,9357d640-769d-4b68-b62d-0654ecbffa04,4,
2621,6445f863-616a-453d-8a9c-c1e8448200b4,10,Gente e Gestão
2622,f50181af-e0dd-4c87-b23e-f0493af671f1,0,Processo de compras e suprimentos
2623,06c212a5-f683-46de-a094-a129b0168f5a,6,
2625,6da6b4b6-602c-4d5e-9f05-af1ba753dd79,10,
2628,4ec123e9-d3f2-494d-bfee-4ba0fe213904,10,TI
2629,85357892-337a-4bb6-82d0-65927342d8aa,10,TI
2632,434a8b9e-7504-4c4b-a95b-fc8fa21cbfd3,10,Suprimentos
2633,f6995e49-9bac-4766-b33d-d68cf4ebd21d,10,
2634,c5e7b5cc-4946-4ada-8771-0617258effe0,10,
2636,6ec45f4f-4e56-4283-9ac9-5a55def2e944,10,TI
2637,6616933b-5f4a-4a01-bd3a-8815982a852b,10,TI
2638,f1362ba8-1154-40d4-aa45-42357bba77aa,10,"Cadastro de fornecedores, materiais ou serviço"
2639,423e9c78-aa6a-4780-99e0-4d04b38bf093,10,"Cadastro de fornecedores, materiais ou serviço"
2640,3687a1bf-38a2-43c9-9862-f78198e312f5,10,
2641,f18d106c-e92b-4663-9fb2-fedcdba7193d,10,
2643,4264f7b3-4833-4956-80a3-6920d1c1d33e,10,
2644,37e9a50c-2f3d-4751-b416-33d825578229,10,
2646,ca1ba20e-6059-4828-9949-9206a4a34454,5,TI
2647,2fe42b75-2e13-473c-bd9c-7a6f1720a8aa,5,TI
2648,27f5030f-0750-49b4-b7bc-b496212e56c3,10,TI
2649,bcd54436-d1b7-4577-852b-e1b791e2f327,10,TI
2650,54e4d7ed-7bff-4812-8837-ad9eeeda6814,0,TI
2651,cef1aa29-af1e-4574-a610-8c529bf9b7ca,0,TI
2652,2d559404-5fc2-47bc-9be1-0cd6c2a6469e,10,TI
2653,bd8ec3bd-9df5-45e7-833f-aacd6c75fe0c,10,TI
2654,df3344a3-6b8c-4653-a364-651c8ee101f7,9,Frota Leve
2655,d1d30d37-c5ed-47d2-956c-88c99829cc5a,9,Frota Leve
2656,79d7e398-dafb-436b-8fb4-80c2dd577bac,10,TI
2657,fde788f2-0d05-478e-848e-7e4d93ee94ed,10,TI
2658,d0933005-5b6b-44d5-aace-5aa6e9e75bb5,10,Frota Leve
2659,f2998bcb-bddd-40cd-9d2d-a76d69c92776,10,Frota Leve
2662,91f537e7-951d-492e-8258-c543243b6840,10,TI
2663,9ccf6352-5015-479a-be5c-d23c5fe6c266,10,TI
2664,3b495c72-63f6-4390-9adc-d60b8b5229ec,5,Cadastros
2665,d5e8fe22-34f7-44a4-b07f-952c315e29f6,5,Cadastros
2666,66af226b-f371-4553-8f34-b0dc3563294b,10,TI
2667,fb3e62c7-7b9c-49bb-a361-9aaa6589bb3c,10,TI
2670,734fec49-3bf9-4a92-a5a9-b35b1eba6cd6,10,TI
2671,22eed23c-79c2-438d-a22e-022a9fbc2f42,10,TI
2672,b8e33d68-c71d-47e4-baa2-cd54a54d767f,10,TI
2673,7a21a170-7c68-4bcf-997f-857a899443b7,10,TI
2676,3f1d012d-7da3-4b3a-867b-45e9d5dabe8c,10,TI
2677,dfb72a57-dd9b-4362-9732-e9ed8f81abe2,10,TI
2678,a9cd8d3e-6fe7-4b65-9c0b-e87ea35293ec,10,Frota Leve
2683,6d0a7693-2af9-4628-9ebf-360479b64b0b,9,TI
2684,ad4843a1-c7cd-44a3-beeb-af0f973e858f,9,TI
2688,98d28950-c4de-43dc-913f-a3c3c0485623,10,Logistica
2689,505860b7-2da0-4a38-b683-6b4526fce9a6,10,TI
2690,8754a2c1-f47f-4503-b51a-b1cb601f85d6,10,TI
2692,ea6948f8-4f76-4d47-8944-c7b7b567f0fb,0,TI
2693,678ee289-d4a9-4618-97ca-3631a7e585bc,0,TI
2694,4205b7eb-6849-4819-8fcc-dc03446313f0,10,TI
2695,7c18c88f-56c6-46a0-8f4a-5aa4476fe813,10,TI
2701,67e46b9d-933d-42e6-889b-b29cc16de2dc,10,Logistica
2702,3777ae43-fb98-4be8-aece-03af5906d84f,10,Logistica
2705,8593cb6c-a151-4522-b6b8-5eabcceec845,8,TI
2706,aa54e9d1-eab9-40d6-b203-ee20cb0405fc,8,TI
2708,f6cbf517-2c1e-4d38-af83-18fd181abb41,10,Frota Leve
2709,8a9df7a3-dfa6-4125-9b46-a53409ea5454,10,Frota Leve
2710,cf9a86bf-d941-4f06-b1a9-1db518eca34a,9,Frota Leve
2711,af7d9d86-e5ca-4c72-ac4a-e1d2c550d931,10,TI
2712,21925f50-7d26-49a4-82ca-6c963317fe7f,10,Logistica
2714,494c4ab8-1087-4e2c-8c27-d8356daef3e9,10,TI
2715,1a237edb-81b1-42f1-8619-2630c783ca04,10,Frota Leve
2719,af9b5126-f1a6-42ee-8bd4-c86749abf80d,9,TI
2721,db29bf92-3b90-4e04-9042-44f117fe8764,8,Gente e gestao
2722,7deb0342-3728-4c02-897a-a36a3168a5a0,10,Input inesperado
2727,82f09daa-6cef-4926-8cba-350cc436c95c,9,Frota Leve
2729,2ea01373-33ee-45a6-9032-7f7da4f7f942,10,Logistica
2730,1852683f-2efc-4e0c-8827-41bf148de502,10,TI
2737,6c5a9d8a-f23c-4fce-a351-df4f4528876f,10,Gente e Gestão
2742,314ccc1b-ffe6-4a3d-adc7-6ed5340f7d8f,1,TI
2743,8801315a-8646-4893-b93f-b23e78294ee4,10,TI
